id,target,ps_ind_01,ps_ind_02_cat,ps_car_11_cat
13058,0,3,1,91
13060,0,5,1,68
13063,0,5,1,82
13066,0,5,1,34
13067,0,0,1,78
13070,0,1,1,39
13071,0,6,1,30
13076,0,3,2,103
13077,0,0,1,36
13081,0,1,1,104
13086,0,3,1,37
13089,0,1,1,62
13093,0,0,4,85
13094,0,2,1,104
13095,0,7,1,74
13096,0,0,2,33
13097,0,2,3,99
13102,0,3,1,70
13103,0,5,1,104
13104,0,3,1,85
13108,0,3,1,65
13113,0,0,1,25
13114,0,1,1,88
13119,0,0,1,25
13120,0,1,2,16
13121,0,0,1,93
13123,0,0,3,80
13124,0,1,1,11
13126,0,1,1,47
13127,0,3,1,104
13131,0,1,2,94
13135,0,1,1,50
13139,0,0,3,72
13140,0,4,1,86
13141,0,0,2,87
13142,0,1,1,104
13144,0,1,1,49
13145,0,1,1,64
13149,0,1,1,37
13151,0,1,1,104
13154,0,0,1,45
13155,0,6,1,87
13157,0,0,1,68
13159,0,1,1,16
13160,0,4,1,103
13161,0,1,1,22
13162,0,3,2,104
13163,0,2,1,64
13164,0,4,4,39
13165,0,5,1,5
13166,0,1,1,24
13167,0,4,3,64
13168,1,1,1,26
13169,0,0,1,39
13171,0,0,1,44
13172,0,1,3,64
13176,0,2,1,5
13177,0,0,1,61
13179,0,1,2,104
13180,0,1,1,70
13181,0,0,1,51
13182,0,1,1,16
13183,0,5,1,94
13185,0,3,1,64
13188,0,4,1,104
13190,0,1,1,4
13191,0,6,1,101
13192,0,2,1,59
13204,0,0,2,38
13211,0,0,1,65
13213,0,0,1,67
13214,0,5,3,101
13217,0,0,1,104
13218,0,7,3,98
13227,0,1,1,101
13228,0,1,1,103
13233,0,0,1,40
13234,0,5,1,28
13235,0,1,1,104
13239,0,3,1,83
13242,0,0,2,64
13243,0,2,1,68
13248,0,0,2,87
13251,0,0,1,104
13253,0,5,1,28
13254,0,0,1,65
13255,0,5,4,95
13258,0,0,1,85
13260,0,1,1,48
13267,0,6,1,8
13270,0,1,1,7
13273,0,1,1,35
13274,0,1,1,40
13276,0,0,1,11
13280,0,5,1,103
13283,0,5,1,104
13284,0,2,1,45
13286,0,5,1,53
13287,0,2,2,92
13288,0,1,1,99
13292,0,0,3,71
13293,0,0,2,93
13300,0,1,1,103
13304,0,4,1,29
13306,0,0,1,7
13307,0,0,1,70
13308,0,0,1,103
13310,0,3,1,44
13313,0,0,2,104
13315,0,1,2,70
13316,0,3,1,44
13317,0,3,1,5
13323,0,1,1,17
13324,0,3,1,40
13330,0,1,1,5
13332,0,3,1,68
13333,0,1,1,104
13336,0,2,1,77
13343,0,0,2,84
13344,0,1,1,61
13345,0,4,1,104
13347,0,0,2,69
13349,0,6,1,104
13351,0,1,1,74
13353,0,5,1,64
13355,0,0,2,103
13356,0,2,2,70
13362,0,1,1,30
13369,0,5,1,74
13370,0,7,1,93
13372,0,5,3,45
13373,0,1,1,64
13377,0,2,2,19
13378,0,5,1,103
13383,0,0,1,7
13384,0,0,2,19
13387,0,5,1,86
13388,0,3,1,58
13392,0,0,1,9
13396,0,3,2,70
13397,0,1,1,32
13398,0,0,1,32
13401,0,0,1,87
13402,0,4,1,56
13406,0,0,2,104
13408,0,0,1,103
13411,0,5,1,28
13412,0,0,1,84
13413,0,1,1,22
13414,0,3,1,85
13417,0,4,2,20
13418,0,0,1,10
13419,0,4,3,104
13421,0,1,1,104
13427,0,7,2,29
13430,0,2,1,68
13433,0,2,2,12
13438,0,4,1,104
13439,0,2,1,10
13440,0,0,3,103
13442,0,1,1,104
13443,0,0,3,5
13445,0,0,1,20
13452,0,4,1,104
13455,0,4,1,83
13456,0,5,4,103
13464,0,0,1,65
13466,1,2,3,63
13469,0,7,2,104
13473,0,1,1,104
13474,0,1,2,26
13477,0,1,1,83
13480,0,1,2,32
13481,0,1,1,17
13483,0,1,1,80
13485,0,0,1,14
13486,0,2,1,64
13487,0,1,1,15
13491,0,1,2,38
13500,0,0,3,22
13502,0,0,1,98
13504,0,2,1,82
13507,0,3,1,34
13511,0,3,1,83
13513,0,2,2,104
13514,0,2,1,1
13515,0,1,2,22
13516,0,0,1,84
13518,0,0,2,48
13520,0,2,4,55
13521,0,3,1,28
13524,0,5,2,104
13525,0,1,1,11
13530,0,0,2,55
13532,0,1,1,103
13535,0,3,4,99
13536,0,2,1,42
13543,0,0,1,46
13544,0,6,2,69
13545,0,1,1,28
13547,0,0,1,2
13548,0,0,1,44
13550,0,0,1,26
13556,0,2,1,34
13559,0,6,1,104
13560,0,0,2,64
13561,0,4,1,64
13562,0,2,1,36
13568,0,2,1,74
13574,0,2,1,104
13576,0,2,1,68
13581,0,3,1,28
13582,0,1,1,13
13592,0,0,1,104
13597,0,0,2,84
13598,0,7,1,5
13601,0,0,1,36
13602,0,2,1,104
13604,0,2,3,83
13608,0,6,2,104
13612,0,2,2,12
13613,0,2,2,104
13616,0,1,1,104
13621,0,1,1,9
13622,0,2,1,34
13623,0,5,1,28
13624,0,3,2,104
13625,0,5,1,44
13627,0,5,2,36
13628,0,0,3,57
13629,0,4,1,89
13633,0,3,1,104
13635,0,0,2,8
13636,0,1,1,104
13641,0,2,1,53
13647,0,4,1,104
13649,0,0,1,67
13653,0,1,1,90
13658,0,1,1,101
13659,0,0,1,87
13661,0,0,1,104
13662,0,0,1,11
13663,0,0,2,82
13665,0,0,1,83
13667,0,3,2,75
13668,0,2,1,104
13669,0,0,2,5
13670,0,0,1,97
13671,0,0,1,43
13674,0,0,1,64
13676,0,0,1,90
13678,0,7,1,104
13679,0,7,1,104
13681,0,1,1,94
13682,0,1,1,101
13683,0,2,1,85
13684,0,4,3,62
13685,0,1,2,57
13686,0,0,1,22
13689,0,2,2,104
13690,0,2,1,68
13691,0,2,1,85
13693,0,3,1,34
13695,0,4,1,10
13700,0,1,1,46
13701,0,0,1,104
13703,0,1,1,31
13705,0,1,1,2
13710,0,1,2,54
13711,0,1,1,11
13712,0,5,1,39
13717,1,7,1,5
13718,0,5,1,68
13719,0,6,1,5
13720,0,0,2,104
13733,0,1,1,100
13740,0,0,1,48
13741,0,1,1,17
13742,0,0,2,104
13743,0,5,1,38
13746,0,0,1,101
13747,0,0,2,49
13748,0,0,2,104
13749,0,0,2,10
13750,0,1,2,76
13753,0,4,1,84
13757,0,1,1,95
13758,0,1,2,87
13759,0,2,1,38
13761,0,1,1,64
13767,1,5,4,83
13772,0,0,1,9
13775,0,7,1,53
13777,0,1,1,5
13778,0,0,2,60
13781,0,1,2,67
13789,0,3,1,60
13790,0,4,1,28
13791,0,7,1,104
13792,0,0,1,72
13796,0,1,1,101
13797,0,2,1,104
13798,1,0,1,104
13803,0,1,1,64
13804,0,0,1,65
13807,0,1,1,44
13809,0,0,4,39
13817,0,0,1,48
13818,0,2,1,87
13821,0,1,2,16
13824,1,2,3,104
13827,0,0,1,64
13829,0,1,2,92
13831,0,5,1,104
13835,0,0,2,103
13836,0,5,1,28
13839,0,1,2,13
13843,0,1,1,102
13845,0,2,3,103
13847,0,2,1,103
13851,1,0,2,87
13852,0,0,1,74
13853,0,0,1,51
13858,0,4,1,23
13859,0,1,1,52
13862,0,0,4,10
13863,0,3,1,80
13864,0,0,1,11
13865,0,1,3,103
13866,0,1,1,80
13874,0,1,1,1
13875,0,2,1,5
13876,0,5,1,104
13882,1,0,2,21
13883,0,0,1,65
13886,0,0,1,94
13887,0,2,1,13
13890,0,1,1,29
13891,0,5,1,104
13893,0,0,1,103
13894,0,0,1,31
13908,0,5,1,87
13909,0,4,2,88
13910,0,2,1,32
13914,0,1,2,104
13916,0,1,2,94
13918,0,0,2,99
13919,0,3,2,26
13921,0,1,1,65
13923,0,0,1,60
13924,0,0,2,46
13926,0,3,1,11
13928,0,0,1,46
13933,0,2,1,25
13936,0,3,1,2
13939,0,7,1,82
13942,0,1,1,39
13944,0,3,2,26
13950,0,0,1,19
13951,0,0,1,87
13952,0,0,2,64
13957,0,0,1,82
13964,0,3,2,103
13969,0,3,2,100
13974,0,0,2,103
13976,0,3,1,104
13977,0,2,1,11
13982,0,1,2,103
13985,0,0,2,11
13986,0,4,1,104
13990,0,1,2,22
13991,0,4,1,66
13992,0,2,1,52
13993,0,0,1,32
13994,0,0,1,67
13995,0,5,3,7
13996,0,5,1,10
14000,0,5,1,58
14002,0,5,1,81
14003,0,0,1,52
14006,0,2,1,20
14008,0,0,1,67
14011,0,6,2,92
14013,0,1,1,99
14016,0,0,1,64
14020,0,2,2,78
14023,0,0,1,84
14024,0,5,1,104
14025,0,2,1,16
14026,0,0,3,87
14027,0,3,1,17
14033,0,4,1,104
14037,0,0,1,67
14041,0,0,2,64
14042,0,1,1,103
14043,0,0,1,101
14044,0,4,1,29
14048,0,4,1,68
14058,0,5,1,59
14059,0,0,2,48
14060,0,1,1,96
14061,0,3,1,22
14063,0,3,1,65
14068,0,4,1,104
14069,0,5,2,66
14070,0,0,1,104
14072,0,1,1,91
14073,0,5,1,51
14074,0,5,1,56
14075,0,0,1,104
14076,0,1,1,64
14078,0,0,1,38
14079,0,0,1,39
14085,0,0,2,19
14086,0,0,1,78
14088,0,5,1,24
14091,0,6,1,65
14097,0,0,1,64
14100,0,7,1,87
14103,0,2,2,39
14105,0,0,2,38
14106,0,5,1,104
14107,0,1,1,95
14109,0,5,1,104
14112,0,3,2,32
14113,0,1,1,103
14114,0,1,1,104
14117,0,1,1,87
14119,0,0,1,104
14123,0,0,1,68
14127,0,1,1,64
14128,0,7,1,28
14129,0,0,2,76
14133,0,5,1,104
14137,0,0,1,93
14141,0,0,1,68
14143,0,1,1,78
14144,1,2,1,41
14153,0,0,1,74
14154,1,0,1,24
14157,0,5,1,9
14160,0,0,1,103
14161,0,1,1,103
14164,0,3,1,104
14165,0,1,1,74
14166,0,3,1,29
14170,0,5,1,28
14171,0,3,1,67
14172,0,0,2,103
14175,0,1,1,20
14179,0,2,1,104
14184,0,1,2,41
14185,0,1,1,32
14188,0,1,1,104
14190,0,1,1,103
14192,0,5,1,81
14193,1,1,1,37
14194,0,3,3,103
14195,0,0,2,82
14199,0,0,1,40
14200,0,0,1,99
14201,0,3,2,104
14202,0,1,3,62
14204,0,1,3,94
14205,0,1,1,104
14206,0,5,1,104
14209,0,0,1,104
14213,0,4,3,77
14217,0,0,1,64
14219,0,1,1,42
14221,0,3,1,46
14224,0,7,1,104
14229,0,1,1,82
14230,0,1,2,104
14237,0,0,1,103
14240,0,1,1,38
14243,0,1,2,39
14244,0,0,1,104
14245,0,5,2,32
14246,0,5,1,29
14247,0,2,1,60
14248,0,2,1,27
14249,0,0,1,53
14250,0,2,1,61
14251,1,4,3,10
14252,0,0,1,5
14256,0,4,1,31
14258,0,1,1,104
14268,0,0,1,2
14269,0,5,1,89
14271,0,1,2,104
14276,0,3,2,43
14278,0,1,1,10
14279,0,0,1,63
14282,0,1,1,32
14283,0,0,2,80
14285,0,4,1,11
14292,0,1,3,26
14297,0,0,1,7
14298,0,1,2,92
14300,0,0,1,104
14304,0,0,1,70
14305,0,3,1,85
14306,0,5,2,104
14313,0,1,1,70
14317,0,0,1,104
14318,0,2,3,19
14320,0,5,1,63
14326,0,0,1,104
14328,0,0,1,54
14332,0,1,1,82
14333,0,5,1,86
14334,0,2,1,104
14335,0,0,1,5
14339,0,1,1,104
14340,0,5,1,19
14343,0,1,1,32
14346,0,0,2,74
14347,0,3,1,86
14350,0,3,2,79
14352,1,0,2,99
14353,0,3,1,74
14359,0,0,1,76
14366,0,2,2,103
14367,0,3,1,3
14368,0,0,2,60
14373,0,0,1,16
14377,0,7,1,68
14378,0,1,1,64
14383,0,0,1,90
14384,0,1,2,64
14388,0,0,2,22
14389,0,3,2,64
14390,0,1,2,64
14392,0,3,3,82
14394,0,0,1,64
14397,1,4,1,99
14398,0,1,1,62
14400,0,1,2,28
14401,0,0,2,103
14403,0,7,1,12
14406,0,0,2,99
14410,1,0,1,104
14412,0,0,1,103
14413,0,2,3,27
14416,0,1,2,64
14417,0,0,1,104
14420,0,2,4,83
14422,0,0,1,78
14424,0,5,2,78
14426,0,0,1,87
14430,0,4,3,53
14433,0,2,1,11
14435,0,0,1,61
14437,0,1,1,32
14442,0,3,1,7
14444,0,5,2,76
14445,0,5,1,1
14449,0,6,1,104
14451,0,3,2,92
14455,0,3,4,26
14459,0,1,2,64
14460,1,2,1,102
14465,0,1,1,66
14468,0,0,1,48
14469,0,0,2,65
14470,0,3,2,87
14472,0,0,1,49
14473,0,0,1,87
14480,0,2,1,64
14489,0,2,4,77
14490,0,2,2,102
14493,0,0,1,27
14498,0,7,1,104
14500,0,2,2,35
14503,0,0,3,35
14504,0,3,2,104
14507,0,2,1,78
14508,0,2,1,16
14509,0,1,1,91
14510,0,5,1,64
14516,0,2,1,103
14520,0,0,2,19
14521,0,1,1,79
14525,0,0,2,36
14531,0,4,2,34
14534,0,1,1,52
14535,0,0,1,64
14536,0,1,1,82
14537,0,5,1,104
14538,0,2,1,27
14540,0,0,1,95
14542,0,1,2,88
14546,0,1,1,104
14547,0,0,1,104
14548,0,0,2,82
14550,0,0,2,37
14552,0,5,2,12
14557,0,1,2,38
14564,0,3,3,103
14565,1,2,1,9
14567,0,0,1,31
14571,0,0,1,103
14572,0,0,1,96
14576,0,2,1,82
14580,0,0,1,100
14581,0,0,1,80
14582,0,0,2,19
14586,0,1,1,39
14594,1,0,1,98
14595,0,0,1,38
14596,0,5,1,104
14602,0,4,1,94
14603,0,2,1,104
14605,0,2,1,1
14606,1,0,2,79
14608,0,0,2,51
14610,0,0,2,92
14612,0,0,1,86
14614,0,0,1,58
14616,0,1,1,20
14617,0,4,1,82
14626,0,1,1,89
14627,0,5,2,49
14629,0,0,1,11
14631,0,0,1,104
14632,0,0,1,104
14633,0,1,1,64
14634,0,0,1,5
14636,0,1,1,55
14637,0,3,1,53
14644,0,1,1,57
14645,0,5,3,104
14646,0,2,3,22
14648,0,7,1,104
14649,0,0,1,71
14651,1,1,1,104
14653,0,2,1,25
14655,0,2,1,17
14660,0,3,1,86
14666,0,5,1,53
14667,1,5,1,95
14670,0,2,2,92
14671,0,5,2,32
14672,0,0,1,71
14676,0,1,2,104
14678,0,0,1,23
14679,0,0,1,86
14680,0,0,1,39
14681,0,0,1,104
14683,0,1,2,82
14684,0,1,1,12
14685,0,0,1,5
14686,0,2,1,12
14687,0,7,1,64
14688,0,1,1,62
14689,0,0,1,25
14690,0,0,2,32
14691,0,0,1,49
14694,0,1,1,104
14701,0,2,3,83
14702,0,0,1,104
14707,0,2,1,64
14708,0,1,1,39
14712,0,2,1,16
14713,0,1,1,30
14714,0,7,1,66
14715,0,2,1,32
14717,0,3,1,78
14718,0,2,1,82
14719,0,1,1,3
14720,0,0,1,38
14722,0,3,1,99
14723,0,1,1,10
14728,0,0,1,4
14732,0,2,1,73
14738,0,0,2,87
14739,0,2,1,64
14742,0,4,1,12
14743,0,1,1,103
14744,0,0,2,49
14746,0,1,1,47
14749,0,1,1,65
14753,0,0,1,99
14755,0,4,2,27
14757,0,6,1,89
14762,0,1,3,28
14766,0,5,1,22
14768,0,0,1,51
14772,0,0,2,64
14775,0,0,1,21
14780,0,1,1,80
14783,0,1,1,28
14784,0,0,1,104
14785,0,0,2,19
14786,0,0,1,6
14793,0,0,1,64
14796,0,0,1,104
14798,0,6,1,31
14803,0,2,2,104
14805,0,1,1,78
14808,0,0,2,60
14817,0,4,1,72
14820,0,2,2,104
14825,0,1,1,37
14827,0,1,1,58
14828,0,0,1,68
14829,0,2,1,82
14831,0,0,1,24
14833,0,2,1,61
14834,0,0,1,43
14835,0,4,2,84
14838,0,7,1,13
14848,0,1,1,19
14849,0,7,1,1
14853,0,2,1,47
14855,0,0,1,10
14858,0,3,1,28
14860,0,0,1,67
14864,0,1,1,87
14872,0,3,1,85
14873,0,0,2,83
14877,0,1,2,83
14881,0,1,1,38
14883,0,1,2,52
14892,0,0,3,86
14893,0,2,1,79
14894,0,1,1,11
14896,0,0,1,82
14902,0,0,1,87
14903,0,0,2,104
14905,0,0,1,49
14906,0,0,1,87
14910,1,1,1,92
14914,0,5,1,48
14915,0,3,1,28
14918,0,7,1,14
14919,0,0,2,74
14922,0,1,3,87
14924,0,4,1,98
14929,0,1,1,7
14930,0,1,3,104
14931,0,3,2,82
14935,0,2,1,66
14938,0,0,1,68
14944,0,3,1,19
14945,0,7,1,78
14946,0,0,1,5
14947,0,0,2,104
14950,1,0,1,31
14951,0,2,2,87
14952,0,1,3,16
14957,1,2,1,104
14960,0,0,1,104
14961,0,0,1,7
14962,0,2,3,34
14964,0,0,1,46
14976,0,2,4,38
14978,0,1,1,104
14979,0,7,3,67
14980,0,3,1,3
14983,0,1,1,74
14985,0,2,1,7
14989,0,0,1,92
14992,0,5,1,13
14998,0,0,2,10
15000,0,1,1,9
15006,0,5,2,104
15007,0,0,1,85
15009,0,2,1,1
15011,0,5,2,83
15013,0,0,2,33
15014,0,2,2,103
15023,0,0,2,22
15026,0,0,1,70
15027,0,5,1,65
15028,0,0,1,26
15034,0,1,2,61
15038,0,3,2,70
15042,0,0,2,19
15044,0,2,2,103
15046,0,2,1,44
15050,0,0,1,87
15051,0,0,1,17
15053,0,0,3,65
15054,0,1,1,12
15055,0,3,1,86
15056,0,7,1,70
15062,0,5,1,57
15064,0,0,1,38
15068,0,2,1,54
15072,0,0,2,103
15074,0,5,4,43
15081,0,3,1,99
15088,0,1,1,80
15090,0,1,1,99
15094,0,0,1,43
15095,0,2,1,12
15102,0,4,1,8
15104,0,1,1,41
15107,0,0,1,26
15113,0,0,4,28
15114,0,7,2,62
15115,0,3,1,19
15116,0,1,1,98
15119,0,3,1,91
15121,0,3,2,89
15122,0,7,2,8
15126,0,1,1,25
15130,0,5,1,51
15131,0,5,1,1
15133,0,2,1,26
15138,0,1,1,92
15141,0,4,3,66
15145,0,4,1,89
15148,0,2,1,4
15150,0,0,1,32
15151,0,6,1,7
15156,0,5,1,44
15157,0,1,1,103
15158,0,5,1,104
15163,0,0,1,104
15164,1,1,1,103
15166,1,6,1,29
15176,0,5,1,26
15178,1,1,3,89
15189,0,0,2,103
15190,0,2,2,72
15191,0,0,1,104
15194,1,1,1,62
15200,0,0,1,7
15201,0,0,1,37
15202,0,5,1,100
15204,0,5,2,16
15207,0,4,1,39
15208,0,0,1,104
15213,0,3,1,64
15215,0,1,1,49
15216,0,0,2,21
15218,0,5,2,65
15219,0,3,1,10
15221,0,2,1,77
15222,0,5,4,104
15229,0,2,1,87
15230,0,2,1,103
15233,0,1,2,16
15234,0,0,1,22
15237,0,3,2,104
15238,0,0,1,87
15239,0,0,1,87
15240,0,5,1,53
15241,0,5,1,13
15242,1,2,1,87
15245,0,1,1,104
15247,1,1,1,49
15248,0,0,2,104
15249,0,1,1,64
15253,0,5,2,28
15254,0,1,1,104
15255,0,0,1,49
15257,0,1,1,5
15258,0,0,1,80
15261,0,0,1,19
15267,0,4,1,23
15271,0,0,1,38
15275,0,0,1,102
15283,0,0,1,65
15285,0,4,1,83
15292,0,0,4,66
15295,0,1,1,75
15298,0,0,1,40
15300,0,4,1,82
15301,0,2,1,28
15304,0,0,1,82
15308,0,1,2,74
15310,0,0,1,76
15311,0,3,1,65
15321,0,0,1,42
15322,0,2,1,74
15323,0,0,1,90
15325,0,0,1,99
15335,0,0,1,68
15339,0,0,1,29
15340,0,3,1,82
15342,0,0,1,60
15343,0,5,4,28
15345,0,0,2,101
15346,0,0,1,49
15348,0,3,1,84
15349,0,5,1,31
15360,0,1,1,52
15362,0,0,1,50
15368,0,1,2,103
15372,0,2,1,87
15375,0,5,1,69
15376,0,2,2,61
15379,0,0,1,43
15380,0,2,1,99
15381,0,6,1,104
15382,0,5,1,104
15385,0,0,1,10
15387,0,1,4,64
15388,0,7,1,61
15389,0,2,1,99
15391,0,0,1,22
15394,0,4,1,104
15396,0,0,3,48
15403,0,0,1,89
15405,0,1,4,64
15408,0,0,1,82
15420,0,2,1,71
15421,0,1,1,40
15424,0,5,1,75
15425,0,0,1,70
15427,0,0,2,10
15430,0,5,3,39
15431,0,4,1,84
15432,1,3,1,89
15436,0,1,2,67
15437,0,0,1,33
15439,0,2,1,101
15441,0,2,1,104
15442,0,1,1,88
15445,0,1,3,51
15449,0,2,1,28
15451,0,0,1,14
15452,0,2,1,46
15455,0,0,4,65
15460,0,1,1,41
15461,0,0,1,62
15462,0,1,1,38
15466,0,1,2,16
15468,0,5,1,104
15469,0,5,2,64
15472,0,0,1,83
15473,0,0,1,83
15475,0,0,1,49
15480,0,2,1,74
15482,0,0,1,91
15488,1,5,1,104
15489,0,0,1,46
15490,0,0,2,99
15492,0,2,1,68
15495,0,0,2,12
15496,0,2,1,27
15497,0,1,1,78
15498,0,3,1,32
15503,0,0,1,7
15506,1,0,2,72
15507,0,5,1,42
15510,0,2,1,10
15513,0,7,1,44
15514,0,1,2,104
15522,0,1,1,67
15523,0,0,1,21
15528,0,1,2,104
15529,1,0,2,25
15533,0,0,2,96
15535,0,2,1,40
15536,0,0,1,85
15538,0,3,1,13
15539,0,2,1,85
15540,0,3,1,101
15541,0,5,2,92
15542,0,5,1,15
15544,0,6,1,32
15548,0,2,3,89
15552,0,2,1,63
15553,0,1,4,52
15556,0,0,1,104
15557,0,5,1,74
15560,0,5,2,5
15562,1,0,1,11
15564,0,1,2,64
15566,0,5,1,28
15567,0,1,1,34
15568,0,1,1,104
15571,0,2,1,12
15572,0,1,2,103
15573,0,0,1,38
15574,0,1,1,104
15575,0,2,2,72
15576,0,1,1,104
15577,0,0,1,60
15578,0,1,2,103
15579,0,0,1,48
15580,0,2,1,93
15582,0,1,2,103
15585,0,2,1,65
15588,0,1,1,103
15590,0,0,1,48
15599,0,0,1,76
15602,0,0,1,28
15603,0,1,1,44
15606,1,0,1,87
15609,0,1,2,100
15611,0,6,1,16
15612,0,1,1,5
15613,0,2,1,99
15616,0,2,1,89
15619,0,1,1,51
15621,0,5,1,34
15622,0,1,1,82
15632,0,5,1,85
15634,0,0,1,65
15636,0,0,2,80
15640,0,1,1,50
15643,1,5,1,46
15644,0,0,1,104
15649,0,0,1,11
15652,0,4,1,52
15658,0,4,1,14
15659,0,2,1,104
15661,0,2,2,101
15666,0,1,1,99
15669,0,0,1,103
15672,0,4,2,44
15675,0,0,2,104
15676,0,0,1,95
15679,0,6,1,44
15686,0,4,3,48
15687,0,5,3,74
15689,0,0,1,85
15693,0,1,1,38
15696,1,2,2,12
15697,0,0,2,82
15701,0,2,1,16
15705,0,2,1,62
15708,0,2,1,5
15710,0,1,1,32
15713,0,1,1,27
15714,0,3,1,104
15717,0,0,1,24
15718,0,1,1,99
15723,0,2,4,4
15724,0,6,2,93
15728,0,1,3,12
15730,0,7,1,100
15732,0,0,1,87
15740,0,0,1,87
15745,0,0,1,32
15746,0,6,1,104
15747,0,2,1,101
15748,0,2,1,83
15751,1,5,1,83
15753,0,0,1,13
15759,0,1,2,32
15761,0,0,2,101
15762,0,2,1,103
15768,0,0,1,64
15769,0,2,1,5
15770,0,6,1,42
15771,0,0,1,104
15772,0,2,2,22
15773,0,0,1,65
15777,0,1,1,42
15780,0,5,1,104
15781,0,5,1,104
15783,0,6,2,101
15789,0,2,2,104
15795,0,0,1,22
15798,0,1,1,10
15799,0,5,1,100
15801,0,2,1,87
15806,0,0,1,45
15809,0,1,1,7
15811,0,5,1,53
15814,0,2,2,64
15815,0,0,1,103
15816,0,0,2,32
15817,0,2,2,39
15819,0,0,2,80
15824,0,2,2,77
15829,0,7,1,5
15832,0,2,1,103
15834,0,4,1,5
15835,0,1,1,104
15838,0,2,1,92
15839,0,1,1,78
15840,0,3,4,64
15844,0,1,2,33
15847,0,1,1,82
15850,0,2,2,68
15852,0,0,1,91
15855,0,4,1,82
15858,0,0,1,27
15860,0,0,1,31
15866,0,0,2,99
15873,0,4,2,68
15876,1,2,1,87
15877,0,1,1,104
15879,0,2,1,14
15880,0,1,1,62
15882,0,5,1,101
15884,0,0,1,32
15886,0,2,1,84
15887,0,3,2,20
15888,0,1,1,67
15889,0,0,1,53
15891,0,3,1,99
15892,0,1,1,28
15896,0,4,2,82
15898,0,1,1,64
15899,0,0,1,102
15901,0,2,1,32
15905,0,1,1,1
15907,0,5,1,27
15912,0,1,2,22
15916,0,2,2,94
15919,0,3,1,40
15920,1,0,2,61
15922,0,1,1,102
15924,0,3,1,64
15925,0,2,1,10
15928,0,3,2,92
15935,0,0,1,99
15937,0,0,1,100
15940,0,1,1,104
15943,0,2,4,89
15944,0,6,1,84
15945,0,0,2,87
15947,1,5,1,5
15952,0,1,1,103
15956,0,0,1,55
15957,0,0,2,25
15960,0,3,1,68
15961,0,0,1,103
15962,0,4,1,32
15964,0,1,2,67
15968,0,1,1,43
15969,0,1,1,16
15977,0,5,1,60
15980,0,1,2,60
15982,0,0,1,104
15983,0,2,2,70
15985,0,3,1,78
15986,0,4,2,19
15990,0,1,1,16
15992,0,2,1,10
15994,0,0,1,28
15998,0,4,2,55
16001,0,0,1,104
16002,0,1,1,26
16009,1,6,1,104
16014,0,2,1,83
16017,0,0,1,12
16018,0,1,3,28
16022,0,5,2,17
16024,0,5,1,57
16027,0,0,2,82
16028,0,0,2,60
16033,0,0,2,88
16034,0,6,1,95
16036,0,2,1,16
16037,0,1,1,71
16038,0,7,1,67
16042,0,0,1,28
16045,0,3,4,43
16046,0,3,2,73
16047,0,3,1,104
16054,0,4,1,64
16056,0,2,1,68
16061,0,4,1,42
16062,0,0,1,71
16063,0,0,1,92
16064,0,3,1,104
16065,0,1,2,93
16068,0,0,2,87
16071,0,0,1,104
16077,0,4,1,104
16083,0,4,1,104
16088,0,1,2,88
16090,0,0,1,103
16092,0,4,2,25
16093,0,0,1,53
16102,0,5,1,104
16107,0,1,1,66
16109,0,2,2,96
16117,0,0,1,76
16120,0,6,1,98
16122,1,0,1,17
16123,0,0,1,82
16124,0,1,1,103
16127,0,1,1,42
16129,0,0,1,7
16130,0,1,2,5
16135,0,5,1,104
16137,0,7,1,40
16138,0,0,1,64
16139,0,2,2,92
16142,0,3,3,101
16146,0,0,1,104
16154,0,1,1,5
16156,0,5,1,60
16159,0,1,1,40
16165,0,1,1,84
16168,0,7,1,89
16171,0,0,1,3
16172,0,1,1,25
16174,0,1,1,39
16175,0,3,1,94
16176,0,2,1,87
16178,0,2,1,99
16184,0,3,2,38
16185,0,1,1,91
16186,0,5,1,104
16189,0,0,1,90
16191,0,0,1,39
16193,0,5,1,83
16194,1,0,1,1
16195,0,0,1,67
16197,1,1,1,69
16199,0,1,1,61
16209,0,1,2,89
16211,0,1,1,48
16212,0,2,2,82
16213,0,1,2,50
16214,0,1,1,10
16216,0,6,1,20
16221,1,2,1,87
16222,1,0,1,12
16225,0,0,1,32
16226,0,0,1,80
16227,0,0,2,103
16228,0,1,1,99
16233,0,5,1,41
16234,0,4,1,104
16235,0,5,1,62
16236,0,6,1,96
16239,0,1,2,52
16242,0,5,1,48
16244,0,0,1,64
16246,0,3,1,7
16248,0,0,1,101
16249,0,1,1,93
16251,0,1,1,1
16252,0,4,1,104
16253,0,4,1,79
16257,0,1,2,94
16259,0,1,4,104
16263,0,2,1,104
16264,0,0,1,64
16266,0,1,3,53
16268,0,4,1,30
16270,0,3,1,38
16272,1,1,1,5
16274,0,2,1,1
16275,0,1,3,14
16280,0,1,1,68
16282,0,2,2,104
16283,0,3,1,13
16284,0,2,2,104
16286,0,6,1,43
16287,0,1,2,83
16289,0,4,1,12
16290,0,3,1,104
16291,0,1,3,38
16292,0,2,1,14
16298,0,3,1,46
16299,0,1,2,48
16302,0,2,1,99
16305,0,1,2,104
16309,0,3,1,28
16310,0,3,1,42
16320,1,7,1,51
16322,0,2,1,19
16323,0,3,1,32
16324,0,0,1,104
16325,0,5,2,37
